nearest_station_id,nearest_station_name,Date,Time,Vehiculos,Time_single,Datetime
75,PS 19,09/30/2017,2:00-3:00AM,2327,03:00:00,2017-09-30 03:00:00
75,PS 19,10/01/2017,2:00-3:00AM,1987,03:00:00,2017-10-01 03:00:00
75,PS 19,10/02/2017,2:00-3:00AM,789,03:00:00,2017-10-02 03:00:00
75,PS 19,10/03/2017,2:00-3:00AM,924,03:00:00,2017-10-03 03:00:00
75,PS 19,10/04/2017,2:00-3:00AM,1014,03:00:00,2017-10-04 03:00:00
75,PS 19,10/05/2017,2:00-3:00AM,1045,03:00:00,2017-10-05 03:00:00
75,PS 19,10/06/2017,2:00-3:00AM,1147,03:00:00,2017-10-06 03:00:00
75,PS 19,10/07/2017,2:00-3:00AM,3449,03:00:00,2017-10-07 03:00:00
75,PS 19,10/08/2017,2:00-3:00AM,3296,03:00:00,2017-10-08 03:00:00
75,PS 19,10/09/2017,2:00-3:00AM,718,03:00:00,2017-10-09 03:00:00
75,PS 19,10/10/2017,2:00-3:00AM,498,03:00:00,2017-10-10 03:00:00
75,PS 19,10/11/2017,2:00-3:00AM,557,03:00:00,2017-10-11 03:00:00
75,PS 19,10/12/2017,2:00-3:00AM,587,03:00:00,2017-10-12 03:00:00
75,PS 19,10/13/2017,2:00-3:00AM,695,03:00:00,2017-10-13 03:00:00
75,PS 19,10/14/2017,2:00-3:00AM,894,03:00:00,2017-10-14 03:00:00
75,PS 19,10/15/2017,2:00-3:00AM,1117,03:00:00,2017-10-15 03:00:00
75,PS 19,10/28/2017,2:00-3:00AM,1524,03:00:00,2017-10-28 03:00:00
75,PS 19,10/29/2017,2:00-3:00AM,1515,03:00:00,2017-10-29 03:00:00
75,PS 19,10/30/2017,2:00-3:00AM,464,03:00:00,2017-10-30 03:00:00
75,PS 19,10/31/2017,2:00-3:00AM,599,03:00:00,2017-10-31 03:00:00
75,PS 19,11/01/2017,2:00-3:00AM,922,03:00:00,2017-11-01 03:00:00
75,PS 19,11/02/2017,2:00-3:00AM,690,03:00:00,2017-11-02 03:00:00
75,PS 19,11/03/2017,2:00-3:00AM,969,03:00:00,2017-11-03 03:00:00
75,PS 19,11/04/2017,2:00-3:00AM,2478,03:00:00,2017-11-04 03:00:00
75,PS 19,11/05/2017,2:00-3:00AM,2164,03:00:00,2017-11-05 03:00:00
75,PS 19,11/06/2017,2:00-3:00AM,141,03:00:00,2017-11-06 03:00:00
75,PS 19,11/07/2017,2:00-3:00AM,193,03:00:00,2017-11-07 03:00:00
75,PS 19,11/08/2017,2:00-3:00AM,204,03:00:00,2017-11-08 03:00:00
75,PS 19,11/09/2017,2:00-3:00AM,331,03:00:00,2017-11-09 03:00:00
75,PS 19,11/10/2017,2:00-3:00AM,434,03:00:00,2017-11-10 03:00:00
75,PS 19,11/11/2017,2:00-3:00AM,821,03:00:00,2017-11-11 03:00:00
75,PS 19,11/12/2017,2:00-3:00AM,884,03:00:00,2017-11-12 03:00:00
79,Tonawanda II,10/07/2017,2:00-3:00AM,335,03:00:00,2017-10-07 03:00:00
79,Tonawanda II,10/08/2017,2:00-3:00AM,435,03:00:00,2017-10-08 03:00:00
79,Tonawanda II,10/09/2017,2:00-3:00AM,236,03:00:00,2017-10-09 03:00:00
79,Tonawanda II,10/10/2017,2:00-3:00AM,389,03:00:00,2017-10-10 03:00:00
79,Tonawanda II,10/11/2017,2:00-3:00AM,338,03:00:00,2017-10-11 03:00:00
79,Tonawanda II,10/12/2017,2:00-3:00AM,267,03:00:00,2017-10-12 03:00:00
79,Tonawanda II,10/13/2017,2:00-3:00AM,323,03:00:00,2017-10-13 03:00:00
79,Tonawanda II,10/14/2017,2:00-3:00AM,388,03:00:00,2017-10-14 03:00:00
79,Tonawanda II,10/15/2017,2:00-3:00AM,400,03:00:00,2017-10-15 03:00:00
80,Port Richmond,09/09/2017,2:00-3:00AM,94,03:00:00,2017-09-09 03:00:00
80,Port Richmond,09/10/2017,2:00-3:00AM,92,03:00:00,2017-09-10 03:00:00
80,Port Richmond,09/11/2017,2:00-3:00AM,45,03:00:00,2017-09-11 03:00:00
80,Port Richmond,09/12/2017,2:00-3:00AM,37,03:00:00,2017-09-12 03:00:00
80,Port Richmond,09/13/2017,2:00-3:00AM,69,03:00:00,2017-09-13 03:00:00
80,Port Richmond,09/14/2017,2:00-3:00AM,47,03:00:00,2017-09-14 03:00:00
80,Port Richmond,09/15/2017,2:00-3:00AM,62,03:00:00,2017-09-15 03:00:00
80,Port Richmond,09/16/2017,2:00-3:00AM,98,03:00:00,2017-09-16 03:00:00
80,Port Richmond,09/17/2017,2:00-3:00AM,114,03:00:00,2017-09-17 03:00:00
80,Port Richmond,09/23/2017,2:00-3:00AM,388,03:00:00,2017-09-23 03:00:00
80,Port Richmond,09/24/2017,2:00-3:00AM,389,03:00:00,2017-09-24 03:00:00
80,Port Richmond,09/25/2017,2:00-3:00AM,211,03:00:00,2017-09-25 03:00:00
80,Port Richmond,09/26/2017,2:00-3:00AM,178,03:00:00,2017-09-26 03:00:00
80,Port Richmond,09/27/2017,2:00-3:00AM,177,03:00:00,2017-09-27 03:00:00
80,Port Richmond,09/28/2017,2:00-3:00AM,217,03:00:00,2017-09-28 03:00:00
80,Port Richmond,09/29/2017,2:00-3:00AM,230,03:00:00,2017-09-29 03:00:00
80,Port Richmond,09/30/2017,2:00-3:00AM,631,03:00:00,2017-09-30 03:00:00
80,Port Richmond,10/01/2017,2:00-3:00AM,663,03:00:00,2017-10-01 03:00:00
80,Port Richmond,10/02/2017,2:00-3:00AM,109,03:00:00,2017-10-02 03:00:00
80,Port Richmond,10/03/2017,2:00-3:00AM,100,03:00:00,2017-10-03 03:00:00
80,Port Richmond,10/04/2017,2:00-3:00AM,110,03:00:00,2017-10-04 03:00:00
80,Port Richmond,10/05/2017,2:00-3:00AM,127,03:00:00,2017-10-05 03:00:00
80,Port Richmond,10/06/2017,2:00-3:00AM,180,03:00:00,2017-10-06 03:00:00
80,Port Richmond,10/07/2017,2:00-3:00AM,258,03:00:00,2017-10-07 03:00:00
80,Port Richmond,10/08/2017,2:00-3:00AM,251,03:00:00,2017-10-08 03:00:00
80,Port Richmond,10/21/2017,2:00-3:00AM,340,03:00:00,2017-10-21 03:00:00
80,Port Richmond,10/22/2017,2:00-3:00AM,338,03:00:00,2017-10-22 03:00:00
80,Port Richmond,10/23/2017,2:00-3:00AM,188,03:00:00,2017-10-23 03:00:00
80,Port Richmond,10/24/2017,2:00-3:00AM,191,03:00:00,2017-10-24 03:00:00
80,Port Richmond,10/25/2017,2:00-3:00AM,195,03:00:00,2017-10-25 03:00:00
80,Port Richmond,10/26/2017,2:00-3:00AM,195,03:00:00,2017-10-26 03:00:00
80,Port Richmond,10/27/2017,2:00-3:00AM,274,03:00:00,2017-10-27 03:00:00
80,Port Richmond,10/28/2017,2:00-3:00AM,390,03:00:00,2017-10-28 03:00:00
80,Port Richmond,10/29/2017,2:00-3:00AM,439,03:00:00,2017-10-29 03:00:00
80,Port Richmond,11/04/2017,2:00-3:00AM,36,03:00:00,2017-11-04 03:00:00
80,Port Richmond,11/05/2017,2:00-3:00AM,36,03:00:00,2017-11-05 03:00:00
80,Port Richmond,11/06/2017,2:00-3:00AM,24,03:00:00,2017-11-06 03:00:00
80,Port Richmond,11/07/2017,2:00-3:00AM,32,03:00:00,2017-11-07 03:00:00
80,Port Richmond,11/08/2017,2:00-3:00AM,17,03:00:00,2017-11-08 03:00:00
80,Port Richmond,11/09/2017,2:00-3:00AM,40,03:00:00,2017-11-09 03:00:00
80,Port Richmond,11/10/2017,2:00-3:00AM,37,03:00:00,2017-11-10 03:00:00
80,Port Richmond,11/11/2017,2:00-3:00AM,250,03:00:00,2017-11-11 03:00:00
80,Port Richmond,11/12/2017,2:00-3:00AM,258,03:00:00,2017-11-12 03:00:00
80,Port Richmond,11/13/2017,2:00-3:00AM,113,03:00:00,2017-11-13 03:00:00
80,Port Richmond,11/14/2017,2:00-3:00AM,108,03:00:00,2017-11-14 03:00:00
80,Port Richmond,11/15/2017,2:00-3:00AM,122,03:00:00,2017-11-15 03:00:00
80,Port Richmond,11/16/2017,2:00-3:00AM,117,03:00:00,2017-11-16 03:00:00
80,Port Richmond,11/17/2017,2:00-3:00AM,151,03:00:00,2017-11-17 03:00:00
80,Port Richmond,11/18/2017,2:00-3:00AM,226,03:00:00,2017-11-18 03:00:00
80,Port Richmond,11/19/2017,2:00-3:00AM,207,03:00:00,2017-11-19 03:00:00
106,Rochester Near Rd,04/07/2018,2:00-3:00AM,24,03:00:00,2018-04-07 03:00:00
106,Rochester Near Rd,04/08/2018,2:00-3:00AM,35,03:00:00,2018-04-08 03:00:00
106,Rochester Near Rd,04/09/2018,2:00-3:00AM,10,03:00:00,2018-04-09 03:00:00
106,Rochester Near Rd,04/10/2018,2:00-3:00AM,20,03:00:00,2018-04-10 03:00:00
106,Rochester Near Rd,04/11/2018,2:00-3:00AM,17,03:00:00,2018-04-11 03:00:00
106,Rochester Near Rd,04/12/2018,2:00-3:00AM,15,03:00:00,2018-04-12 03:00:00
106,Rochester Near Rd,04/13/2018,2:00-3:00AM,18,03:00:00,2018-04-13 03:00:00
106,Rochester Near Rd,04/14/2018,2:00-3:00AM,30,03:00:00,2018-04-14 03:00:00
106,Rochester Near Rd,04/15/2018,2:00-3:00AM,37,03:00:00,2018-04-15 03:00:00
1,Albany County HD,04/07/2018,2:00-3:00PM,936,15:00:00,2018-04-07 15:00:00
1,Albany County HD,04/08/2018,2:00-3:00PM,893,15:00:00,2018-04-08 15:00:00
1,Albany County HD,04/09/2018,2:00-3:00PM,1170,15:00:00,2018-04-09 15:00:00
1,Albany County HD,04/10/2018,2:00-3:00PM,1207,15:00:00,2018-04-10 15:00:00
1,Albany County HD,04/11/2018,2:00-3:00PM,1092,15:00:00,2018-04-11 15:00:00
1,Albany County HD,04/12/2018,2:00-3:00PM,950,15:00:00,2018-04-12 15:00:00
1,Albany County HD,04/13/2018,2:00-3:00PM,1184,15:00:00,2018-04-13 15:00:00
1,Albany County HD,04/14/2018,2:00-3:00PM,1275,15:00:00,2018-04-14 15:00:00
1,Albany County HD,04/15/2018,2:00-3:00PM,1270,15:00:00,2018-04-15 15:00:00
1,Albany County HD,09/30/2017,2:00-3:00PM,1048,15:00:00,2017-09-30 15:00:00
1,Albany County HD,10/01/2017,2:00-3:00PM,692,15:00:00,2017-10-01 15:00:00
1,Albany County HD,10/02/2017,2:00-3:00PM,1040,15:00:00,2017-10-02 15:00:00
1,Albany County HD,10/03/2017,2:00-3:00PM,1003,15:00:00,2017-10-03 15:00:00
1,Albany County HD,10/04/2017,2:00-3:00PM,991,15:00:00,2017-10-04 15:00:00
1,Albany County HD,10/05/2017,2:00-3:00PM,1069,15:00:00,2017-10-05 15:00:00
1,Albany County HD,10/06/2017,2:00-3:00PM,1070,15:00:00,2017-10-06 15:00:00
1,Albany County HD,10/07/2017,2:00-3:00PM,3161,15:00:00,2017-10-07 15:00:00
1,Albany County HD,10/08/2017,2:00-3:00PM,2667,15:00:00,2017-10-08 15:00:00
1,Albany County HD,10/09/2017,2:00-3:00PM,1546,15:00:00,2017-10-09 15:00:00
1,Albany County HD,10/10/2017,2:00-3:00PM,1767,15:00:00,2017-10-10 15:00:00
1,Albany County HD,10/11/2017,2:00-3:00PM,1795,15:00:00,2017-10-11 15:00:00
1,Albany County HD,10/12/2017,2:00-3:00PM,1429,15:00:00,2017-10-12 15:00:00
1,Albany County HD,10/13/2017,2:00-3:00PM,2216,15:00:00,2017-10-13 15:00:00
1,Albany County HD,10/14/2017,2:00-3:00PM,1954,15:00:00,2017-10-14 15:00:00
1,Albany County HD,10/15/2017,2:00-3:00PM,1862,15:00:00,2017-10-15 15:00:00
1,Albany County HD,11/04/2017,2:00-3:00PM,2226,15:00:00,2017-11-04 15:00:00
1,Albany County HD,11/05/2017,2:00-3:00PM,1938,15:00:00,2017-11-05 15:00:00
1,Albany County HD,11/06/2017,2:00-3:00PM,2562,15:00:00,2017-11-06 15:00:00
1,Albany County HD,11/07/2017,2:00-3:00PM,2602,15:00:00,2017-11-07 15:00:00
1,Albany County HD,11/08/2017,2:00-3:00PM,1232,15:00:00,2017-11-08 15:00:00
1,Albany County HD,11/09/2017,2:00-3:00PM,2261,15:00:00,2017-11-09 15:00:00
1,Albany County HD,11/10/2017,2:00-3:00PM,2269,15:00:00,2017-11-10 15:00:00
1,Albany County HD,11/11/2017,2:00-3:00PM,2506,15:00:00,2017-11-11 15:00:00
1,Albany County HD,11/12/2017,2:00-3:00PM,2438,15:00:00,2017-11-12 15:00:00
5,Loudonville,09/09/2017,2:00-3:00PM,1324,15:00:00,2017-09-09 15:00:00
5,Loudonville,09/10/2017,2:00-3:00PM,1304,15:00:00,2017-09-10 15:00:00
5,Loudonville,09/11/2017,2:00-3:00PM,1430,15:00:00,2017-09-11 15:00:00
5,Loudonville,09/12/2017,2:00-3:00PM,1402,15:00:00,2017-09-12 15:00:00
5,Loudonville,09/13/2017,2:00-3:00PM,1556,15:00:00,2017-09-13 15:00:00
5,Loudonville,09/14/2017,2:00-3:00PM,1482,15:00:00,2017-09-14 15:00:00
5,Loudonville,09/15/2017,2:00-3:00PM,1618,15:00:00,2017-09-15 15:00:00
5,Loudonville,09/16/2017,2:00-3:00PM,1289,15:00:00,2017-09-16 15:00:00
5,Loudonville,09/17/2017,2:00-3:00PM,1199,15:00:00,2017-09-17 15:00:00
5,Loudonville,09/23/2017,2:00-3:00PM,984,15:00:00,2017-09-23 15:00:00
5,Loudonville,09/24/2017,2:00-3:00PM,919,15:00:00,2017-09-24 15:00:00
5,Loudonville,09/25/2017,2:00-3:00PM,797,15:00:00,2017-09-25 15:00:00
5,Loudonville,09/26/2017,2:00-3:00PM,764,15:00:00,2017-09-26 15:00:00
5,Loudonville,09/27/2017,2:00-3:00PM,876,15:00:00,2017-09-27 15:00:00
5,Loudonville,09/28/2017,2:00-3:00PM,775,15:00:00,2017-09-28 15:00:00
5,Loudonville,09/29/2017,2:00-3:00PM,847,15:00:00,2017-09-29 15:00:00
5,Loudonville,09/30/2017,2:00-3:00PM,1016,15:00:00,2017-09-30 15:00:00
5,Loudonville,10/01/2017,2:00-3:00PM,957,15:00:00,2017-10-01 15:00:00
5,Loudonville,11/11/2017,2:00-3:00PM,806,15:00:00,2017-11-11 15:00:00
5,Loudonville,11/12/2017,2:00-3:00PM,638,15:00:00,2017-11-12 15:00:00
5,Loudonville,11/13/2017,2:00-3:00PM,517,15:00:00,2017-11-13 15:00:00
5,Loudonville,11/14/2017,2:00-3:00PM,444,15:00:00,2017-11-14 15:00:00
5,Loudonville,11/15/2017,2:00-3:00PM,468,15:00:00,2017-11-15 15:00:00
5,Loudonville,11/16/2017,2:00-3:00PM,504,15:00:00,2017-11-16 15:00:00
5,Loudonville,11/17/2017,2:00-3:00PM,602,15:00:00,2017-11-17 15:00:00
5,Loudonville,11/18/2017,2:00-3:00PM,575,15:00:00,2017-11-18 15:00:00
5,Loudonville,11/19/2017,2:00-3:00PM,513,15:00:00,2017-11-19 15:00:00
6,PS 274,03/03/2018,2:00-3:00PM,756,15:00:00,2018-03-03 15:00:00
6,PS 274,03/04/2018,2:00-3:00PM,907,15:00:00,2018-03-04 15:00:00
6,PS 274,03/05/2018,2:00-3:00PM,828,15:00:00,2018-03-05 15:00:00
6,PS 274,03/06/2018,2:00-3:00PM,943,15:00:00,2018-03-06 15:00:00
6,PS 274,03/09/2018,2:00-3:00PM,885,15:00:00,2018-03-09 15:00:00
6,PS 274,03/10/2018,2:00-3:00PM,980,15:00:00,2018-03-10 15:00:00
6,PS 274,03/11/2018,2:00-3:00PM,958,15:00:00,2018-03-11 15:00:00
6,PS 274,03/12/2018,2:00-3:00PM,878,15:00:00,2018-03-12 15:00:00
6,PS 274,03/13/2018,2:00-3:00PM,843,15:00:00,2018-03-13 15:00:00
6,PS 274,03/14/2018,2:00-3:00PM,936,15:00:00,2018-03-14 15:00:00
6,PS 274,03/15/2018,2:00-3:00PM,856,15:00:00,2018-03-15 15:00:00
6,PS 274,04/07/2018,2:00-3:00PM,2171,15:00:00,2018-04-07 15:00:00
6,PS 274,04/08/2018,2:00-3:00PM,2157,15:00:00,2018-04-08 15:00:00
6,PS 274,04/09/2018,2:00-3:00PM,2093,15:00:00,2018-04-09 15:00:00
6,PS 274,04/10/2018,2:00-3:00PM,2016,15:00:00,2018-04-10 15:00:00
6,PS 274,04/11/2018,2:00-3:00PM,2149,15:00:00,2018-04-11 15:00:00
6,PS 274,04/12/2018,2:00-3:00PM,2103,15:00:00,2018-04-12 15:00:00
6,PS 274,04/13/2018,2:00-3:00PM,2101,15:00:00,2018-04-13 15:00:00
6,PS 274,04/14/2018,2:00-3:00PM,2273,15:00:00,2018-04-14 15:00:00
6,PS 274,04/15/2018,2:00-3:00PM,2066,15:00:00,2018-04-15 15:00:00
6,PS 274,09/09/2017,2:00-3:00PM,3220,15:00:00,2017-09-09 15:00:00
6,PS 274,09/10/2017,2:00-3:00PM,2957,15:00:00,2017-09-10 15:00:00
6,PS 274,09/11/2017,2:00-3:00PM,3032,15:00:00,2017-09-11 15:00:00
6,PS 274,09/12/2017,2:00-3:00PM,2984,15:00:00,2017-09-12 15:00:00
6,PS 274,09/13/2017,2:00-3:00PM,2994,15:00:00,2017-09-13 15:00:00
6,PS 274,09/14/2017,2:00-3:00PM,2920,15:00:00,2017-09-14 15:00:00
6,PS 274,09/15/2017,2:00-3:00PM,3197,15:00:00,2017-09-15 15:00:00
6,PS 274,09/16/2017,2:00-3:00PM,3178,15:00:00,2017-09-16 15:00:00
6,PS 274,09/17/2017,2:00-3:00PM,2933,15:00:00,2017-09-17 15:00:00
6,PS 274,09/23/2017,2:00-3:00PM,5221,15:00:00,2017-09-23 15:00:00
6,PS 274,09/24/2017,2:00-3:00PM,4776,15:00:00,2017-09-24 15:00:00
6,PS 274,09/25/2017,2:00-3:00PM,4760,15:00:00,2017-09-25 15:00:00
6,PS 274,09/26/2017,2:00-3:00PM,4820,15:00:00,2017-09-26 15:00:00
6,PS 274,09/27/2017,2:00-3:00PM,4865,15:00:00,2017-09-27 15:00:00
6,PS 274,09/28/2017,2:00-3:00PM,4884,15:00:00,2017-09-28 15:00:00
6,PS 274,09/29/2017,2:00-3:00PM,5134,15:00:00,2017-09-29 15:00:00
6,PS 274,09/30/2017,2:00-3:00PM,7029,15:00:00,2017-09-30 15:00:00
6,PS 274,10/01/2017,2:00-3:00PM,6871,15:00:00,2017-10-01 15:00:00
6,PS 274,10/02/2017,2:00-3:00PM,1965,15:00:00,2017-10-02 15:00:00
6,PS 274,10/03/2017,2:00-3:00PM,1912,15:00:00,2017-10-03 15:00:00
6,PS 274,10/04/2017,2:00-3:00PM,2026,15:00:00,2017-10-04 15:00:00
6,PS 274,10/05/2017,2:00-3:00PM,2201,15:00:00,2017-10-05 15:00:00
6,PS 274,10/06/2017,2:00-3:00PM,2235,15:00:00,2017-10-06 15:00:00
6,PS 274,10/07/2017,2:00-3:00PM,3298,15:00:00,2017-10-07 15:00:00
6,PS 274,10/08/2017,2:00-3:00PM,2894,15:00:00,2017-10-08 15:00:00
6,PS 274,10/09/2017,2:00-3:00PM,882,15:00:00,2017-10-09 15:00:00
6,PS 274,10/10/2017,2:00-3:00PM,1040,15:00:00,2017-10-10 15:00:00
6,PS 274,10/11/2017,2:00-3:00PM,1100,15:00:00,2017-10-11 15:00:00
6,PS 274,10/12/2017,2:00-3:00PM,1131,15:00:00,2017-10-12 15:00:00
6,PS 274,10/13/2017,2:00-3:00PM,1308,15:00:00,2017-10-13 15:00:00
6,PS 274,10/14/2017,2:00-3:00PM,1126,15:00:00,2017-10-14 15:00:00
6,PS 274,10/15/2017,2:00-3:00PM,974,15:00:00,2017-10-15 15:00:00
6,PS 274,10/28/2017,2:00-3:00PM,1454,15:00:00,2017-10-28 15:00:00
6,PS 274,10/29/2017,2:00-3:00PM,1329,15:00:00,2017-10-29 15:00:00
6,PS 274,10/30/2017,2:00-3:00PM,1835,15:00:00,2017-10-30 15:00:00
6,PS 274,10/31/2017,2:00-3:00PM,1766,15:00:00,2017-10-31 15:00:00
6,PS 274,11/01/2017,2:00-3:00PM,1857,15:00:00,2017-11-01 15:00:00
6,PS 274,11/02/2017,2:00-3:00PM,1812,15:00:00,2017-11-02 15:00:00
6,PS 274,11/03/2017,2:00-3:00PM,1991,15:00:00,2017-11-03 15:00:00
6,PS 274,11/04/2017,2:00-3:00PM,3245,15:00:00,2017-11-04 15:00:00
6,PS 274,11/05/2017,2:00-3:00PM,2897,15:00:00,2017-11-05 15:00:00
6,PS 274,11/06/2017,2:00-3:00PM,1677,15:00:00,2017-11-06 15:00:00
6,PS 274,11/07/2017,2:00-3:00PM,1462,15:00:00,2017-11-07 15:00:00
6,PS 274,11/08/2017,2:00-3:00PM,1692,15:00:00,2017-11-08 15:00:00
6,PS 274,11/09/2017,2:00-3:00PM,1807,15:00:00,2017-11-09 15:00:00
6,PS 274,11/10/2017,2:00-3:00PM,1801,15:00:00,2017-11-10 15:00:00
6,PS 274,11/11/2017,2:00-3:00PM,9341,15:00:00,2017-11-11 15:00:00
6,PS 274,11/12/2017,2:00-3:00PM,9476,15:00:00,2017-11-12 15:00:00
6,PS 274,11/13/2017,2:00-3:00PM,7061,15:00:00,2017-11-13 15:00:00
6,PS 274,11/14/2017,2:00-3:00PM,7251,15:00:00,2017-11-14 15:00:00
6,PS 274,11/15/2017,2:00-3:00PM,7309,15:00:00,2017-11-15 15:00:00
6,PS 274,11/16/2017,2:00-3:00PM,7327,15:00:00,2017-11-16 15:00:00
6,PS 274,11/17/2017,2:00-3:00PM,7384,15:00:00,2017-11-17 15:00:00
6,PS 274,11/18/2017,2:00-3:00PM,7826,15:00:00,2017-11-18 15:00:00
6,PS 274,11/19/2017,2:00-3:00PM,7609,15:00:00,2017-11-19 15:00:00
8,IS 74,01/20/2018,2:00-3:00PM,683,15:00:00,2018-01-20 15:00:00
8,IS 74,01/21/2018,2:00-3:00PM,583,15:00:00,2018-01-21 15:00:00
8,IS 74,01/22/2018,2:00-3:00PM,491,15:00:00,2018-01-22 15:00:00
8,IS 74,01/23/2018,2:00-3:00PM,724,15:00:00,2018-01-23 15:00:00
8,IS 74,01/24/2018,2:00-3:00PM,399,15:00:00,2018-01-24 15:00:00
8,IS 74,01/25/2018,2:00-3:00PM,654,15:00:00,2018-01-25 15:00:00
8,IS 74,01/26/2018,2:00-3:00PM,532,15:00:00,2018-01-26 15:00:00
8,IS 74,01/27/2018,2:00-3:00PM,563,15:00:00,2018-01-27 15:00:00
8,IS 74,01/28/2018,2:00-3:00PM,435,15:00:00,2018-01-28 15:00:00
8,IS 74,10/28/2017,2:00-3:00PM,562,15:00:00,2017-10-28 15:00:00
8,IS 74,10/29/2017,2:00-3:00PM,520,15:00:00,2017-10-29 15:00:00
8,IS 74,10/30/2017,2:00-3:00PM,665,15:00:00,2017-10-30 15:00:00
8,IS 74,10/31/2017,2:00-3:00PM,661,15:00:00,2017-10-31 15:00:00
8,IS 74,11/01/2017,2:00-3:00PM,717,15:00:00,2017-11-01 15:00:00
8,IS 74,11/02/2017,2:00-3:00PM,706,15:00:00,2017-11-02 15:00:00
8,IS 74,11/03/2017,2:00-3:00PM,808,15:00:00,2017-11-03 15:00:00
8,IS 74,11/04/2017,2:00-3:00PM,3017,15:00:00,2017-11-04 15:00:00
8,IS 74,11/05/2017,2:00-3:00PM,2625,15:00:00,2017-11-05 15:00:00
8,IS 74,11/06/2017,2:00-3:00PM,2498,15:00:00,2017-11-06 15:00:00
8,IS 74,11/07/2017,2:00-3:00PM,2670,15:00:00,2017-11-07 15:00:00
8,IS 74,11/08/2017,2:00-3:00PM,2657,15:00:00,2017-11-08 15:00:00
8,IS 74,11/09/2017,2:00-3:00PM,2724,15:00:00,2017-11-09 15:00:00
8,IS 74,11/10/2017,2:00-3:00PM,2605,15:00:00,2017-11-10 15:00:00
8,IS 74,11/11/2017,2:00-3:00PM,2619,15:00:00,2017-11-11 15:00:00
8,IS 74,11/12/2017,2:00-3:00PM,2348,15:00:00,2017-11-12 15:00:00
10,PS 314,04/07/2018,2:00-3:00PM,564,15:00:00,2018-04-07 15:00:00
10,PS 314,04/08/2018,2:00-3:00PM,846,15:00:00,2018-04-08 15:00:00
10,PS 314,04/09/2018,2:00-3:00PM,769,15:00:00,2018-04-09 15:00:00
10,PS 314,04/10/2018,2:00-3:00PM,718,15:00:00,2018-04-10 15:00:00
10,PS 314,04/11/2018,2:00-3:00PM,837,15:00:00,2018-04-11 15:00:00
10,PS 314,04/12/2018,2:00-3:00PM,794,15:00:00,2018-04-12 15:00:00
10,PS 314,04/13/2018,2:00-3:00PM,761,15:00:00,2018-04-13 15:00:00
10,PS 314,04/14/2018,2:00-3:00PM,740,15:00:00,2018-04-14 15:00:00
10,PS 314,04/15/2018,2:00-3:00PM,829,15:00:00,2018-04-15 15:00:00
10,PS 314,09/09/2017,2:00-3:00PM,2657,15:00:00,2017-09-09 15:00:00
10,PS 314,09/10/2017,2:00-3:00PM,2684,15:00:00,2017-09-10 15:00:00
10,PS 314,09/11/2017,2:00-3:00PM,2719,15:00:00,2017-09-11 15:00:00
10,PS 314,09/12/2017,2:00-3:00PM,2648,15:00:00,2017-09-12 15:00:00
10,PS 314,09/13/2017,2:00-3:00PM,2666,15:00:00,2017-09-13 15:00:00
10,PS 314,09/14/2017,2:00-3:00PM,2739,15:00:00,2017-09-14 15:00:00
10,PS 314,09/15/2017,2:00-3:00PM,2774,15:00:00,2017-09-15 15:00:00
10,PS 314,09/16/2017,2:00-3:00PM,2775,15:00:00,2017-09-16 15:00:00
10,PS 314,09/17/2017,2:00-3:00PM,2680,15:00:00,2017-09-17 15:00:00
10,PS 314,09/23/2017,2:00-3:00PM,1729,15:00:00,2017-09-23 15:00:00
10,PS 314,09/24/2017,2:00-3:00PM,1891,15:00:00,2017-09-24 15:00:00
10,PS 314,09/25/2017,2:00-3:00PM,2087,15:00:00,2017-09-25 15:00:00
10,PS 314,09/26/2017,2:00-3:00PM,2302,15:00:00,2017-09-26 15:00:00
10,PS 314,09/27/2017,2:00-3:00PM,2128,15:00:00,2017-09-27 15:00:00
10,PS 314,09/28/2017,2:00-3:00PM,2281,15:00:00,2017-09-28 15:00:00
10,PS 314,09/29/2017,2:00-3:00PM,2269,15:00:00,2017-09-29 15:00:00
10,PS 314,09/30/2017,2:00-3:00PM,1764,15:00:00,2017-09-30 15:00:00
10,PS 314,10/01/2017,2:00-3:00PM,1864,15:00:00,2017-10-01 15:00:00
10,PS 314,10/21/2017,2:00-3:00PM,2847,15:00:00,2017-10-21 15:00:00
10,PS 314,10/22/2017,2:00-3:00PM,2831,15:00:00,2017-10-22 15:00:00
10,PS 314,10/23/2017,2:00-3:00PM,3029,15:00:00,2017-10-23 15:00:00
10,PS 314,10/24/2017,2:00-3:00PM,3038,15:00:00,2017-10-24 15:00:00
10,PS 314,10/25/2017,2:00-3:00PM,3151,15:00:00,2017-10-25 15:00:00
10,PS 314,10/26/2017,2:00-3:00PM,3050,15:00:00,2017-10-26 15:00:00
10,PS 314,10/27/2017,2:00-3:00PM,3346,15:00:00,2017-10-27 15:00:00
10,PS 314,10/28/2017,2:00-3:00PM,5280,15:00:00,2017-10-28 15:00:00
10,PS 314,10/29/2017,2:00-3:00PM,5540,15:00:00,2017-10-29 15:00:00
10,PS 314,10/30/2017,2:00-3:00PM,3047,15:00:00,2017-10-30 15:00:00
10,PS 314,10/31/2017,2:00-3:00PM,3008,15:00:00,2017-10-31 15:00:00
10,PS 314,11/01/2017,2:00-3:00PM,2781,15:00:00,2017-11-01 15:00:00
